=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.08.11 18:23:03 =~=~=~=~=~=~=~=~=~=~=~=
15192.66,273.06,190.27,87.89,38.99,151.32,83.59,202.48,138.55,23.89,59.85,135.90,172.53,208.01,278.66,60.63,61.85,161.70,383.52,194.97,146.16,179.86,57.34,94.05,207.83,195.79,201.85,193.03,169.71,175.26,82.22,164.38,206.15,80.38,81.69,107.95,332.50,396.72,137.83,117.16,86.47,122.69,85.01,254.73,167.34,136.97,206.13,215.13,200.57,158.45,262.26,291.81,246.66,231.42,288.79,287.27,328.65,230.77,135.41,233.55,212.45,167.45,253.89
15375.75,151.64,100.81,60.54,128.44,121.89,237.61,250.82,180.63,228.26,371.43,397.68,315.17,66.34,185.23,428.99,328.02,170.19,109.29,178.86,188.58,136.22,46.20,85.79,53.92,160.90,324.18,204.40,228.61,200.68,119.30,200.93,205.03,228.76,303.57,333.68,254.65,104.97,219.45,352.76,365.75,321.67,58.90,144.68,72.22,212.93,235.58,281.05,177.10,301.12,94.86,77.15,207.96,270.68,222.91,205.32,260.26,189.15,60.06,138.65,118.24,208.74,185.56
15284.94,316.85,129.97,257.15,278.99,30.15,28.32,42.72,247.62,280.01,226.80,223.77,306.17,217.59,56.14,146.18,109.61,101.25,127.34,186.32,135.39,191.01,253.68,317.36,142.80,337.27,356.96,224.96,51.07,85.38,109.46,163.00,297.55,148.38,195.32,188.86,245.80,144.12,312.05,213.17,129.17,243.11,118.41,105.95,84.28,120.88,71.68,169.55,133.00,131.83,255.83,106.61,173.93,426.74,498.55,174.48,93.26,90.97,141.40,246.92,298.23,208.26,87.10
14689.71,196.06,183.54,173.70,115.83,23.94,23.67,54.25,188.56,284.62,132.44,208.93,120.16,125.93,150.19,257.67,87.35,214.20,113.91,246.59,104.93,222.60,277.63,254.96,109.18,99.53,110.83,192.48,218.06,229.87,192.34,202.32,136.11,61.70,126.43,358.25,324.45,89.79,194.05,288.91,173.44,119.67,67.19,144.63,231.55,282.84,144.45,177.44,186.12,174.12,186.51,35.49,117.82,344.16,293.04,50.66,199.14,140.40,88.51,174.56,128.17,62.41,110.12
15262.62,370.40,358.08,195.37,142.36,249.07,181.64,47.64,170.45,245.05,91.62,81.11,279.42,234.35,115.86,344.12,196.05,129.57,88.03,109.57,241.67,312.34,291.02,314.49,231.04,77.76,113.40,142.35,273.12,123.88,146.89,112.42,210.01,228.43,295.27,237.80,125.86,136.63,101.45,45.45,154.08,226.66,124.06,151.46,127.14,176.56,56.70,52.03,142.60,153.26,181.89,164.39,113.52,174.25,116.98,152.06,203.54,195.95,120.64,175.05,35.83,369.41,418.17
15298.94,238.16,370.48,400.68,237.06,115.47,172.17,173.28,167.08,117.04,69.88,30.60,194.93,170.41,79.20,39.94,142.24,57.81,45.13,126.78,234.78,55.87,106.60,19.35,209.54,269.69,168.04,199.62,88.02,123.93,165.00,267.10,141.15,35.92,71.37,223.28,212.59,100.01,163.53,139.83,171.86,223.48,183.41,70.42,34.17,177.08,126.78,20.83,58.06,185.19,177.76,14.15,10.20,43.01,281.28,580.46,526.14,209.35,217.72,299.24,181.10,126.27,104.71
15037.39,192.90,183.71,130.31,183.21,162.08,52.86,261.47,139.27,140.87,227.15,258.40,99.32,160.92,195.49,297.99,356.83,233.49,195.95,120.49,300.41,302.15,434.60,188.62,116.67,165.72,248.14,217.86,116.76,99.38,144.07,219.46,171.66,105.64,66.83,315.42,405.05,223.30,65.36,105.05,178.54,308.79,356.67,248.62,96.19,54.59,149.26,234.40,134.47,175.81,73.55,190.14,239.99,299.29,185.87,118.82,163.05,55.61,129.48,34.38,227.03,224.48,268.45
15154.84,255.71,401.44,265.30,106.24,46.88,79.94,143.18,204.55,156.75,307.29,344.81,334.70,303.55,134.36,85.85,185.29,160.98,188.22,176.01,285.22,281.29,281.78,282.38,95.99,431.25,441.54,178.85,59.74,28.67,50.95,118.44,110.91,39.75,43.37,27.10,24.88,266.52,224.50,136.59,204.51,365.94,209.54,160.42,225.96,226.45,58.16,240.85,397.98,245.01,26.72,138.27,147.89,80.83,88.52,146.72,51.42,149.30,270.24,373.53,105.48,74.63,260.39
14903.94,95.89,32.33,168.76,271.22,261.09,299.65,204.83,149.23,238.14,293.10,274.94,129.88,115.12,326.08,406.58,277.69,197.95,125.73,24.22,97.97,165.27,75.91,24.60,55.23,70.16,227.90,365.75,352.73,274.07,323.32,217.04,221.14,195.49,161.56,193.80,203.22,129.73,121.85,195.02,63.73,51.40,33.57,213.48,231.44,356.20,250.74,291.57,92.56,174.76,204.43,93.51,198.31,186.78,68.10,155.45,94.17,167.97,124.14,208.72,244.31,61.68,99.64
14848.49,344.51,173.40,213.19,285.00,293.96,205.05,227.13,240.36,165.17,145.21,135.71,140.33,218.75,319.25,179.87,122.72,126.68,195.08,122.54,25.59,73.22,189.93,92.14,72.46,283.49,266.46,37.59,95.26,104.89,49.09,13.12,189.76,231.23,359.39,500.98,247.85,277.01,165.00,41.28,135.51,134.24,125.07,177.12,227.31,200.93,141.74,213.86,283.35,164.36,168.38,233.47,135.07,65.93,61.16,127.20,131.93,300.28,168.26,58.07,97.80,122.92,127.98
15209.78,290.98,315.91,252.16,36.94,165.35,307.09,291.36,183.22,237.58,295.10,202.86,41.41,54.62,130.23,157.09,150.69,220.16,154.14,529.06,410.63,139.57,238.03,44.18,222.86,145.40,147.98,238.70,112.83,203.73,322.44,138.66,74.86,222.44,232.74,104.24,83.84,87.62,117.62,59.12,193.37,226.48,167.88,135.08,59.65,117.76,226.89,44.02,281.10,113.48,140.19,264.61,237.29,192.29,297.79,215.30,142.97,133.59,156.45,120.61,111.64,128.87,106.23
15082.56,106.06,53.14,103.67,162.79,223.50,166.39,128.45,85.20,12.98,105.79,277.15,236.07,35.74,53.82,37.42,96.40,248.10,284.11,337.95,115.40,238.83,223.93,177.76,313.72,136.36,183.23,192.03,93.93,388.13,290.33,77.99,199.28,133.33,224.40,221.88,171.66,98.22,132.56,155.49,83.62,191.29,235.76,160.65,228.22,282.16,96.47,147.05,99.85,135.18,59.23,57.86,115.70,278.12,70.66,124.56,148.22,118.24,46.41,168.52,51.15,112.55,255.37
15118.90,321.25,161.15,131.89,125.42,152.56,251.41,298.12,225.50,99.17,236.23,117.08,139.49,126.14,41.51,111.55,188.18,193.84,263.51,386.33,343.40,266.20,98.49,229.60,154.83,127.19,80.52,139.75,276.93,338.18,115.82,160.96,238.09,106.80,154.57,94.05,146.64,187.02,149.75,283.60,103.64,157.07,168.92,268.81,356.64,177.13,202.38,220.85,155.13,277.00,39.46,65.09,161.65,77.90,86.87,148.05,131.28,101.21,198.46,124.96,187.45,134.54,137.75
15073.32,67.81,218.37,150.37,163.90,78.30,186.16,284.49,299.62,57.67,132.61,155.51,248.80,259.23,269.74,277.99,236.83,70.53,171.12,294.33,138.83,207.59,159.14,103.96,143.47,261.56,301.19,266.35,244.71,154.87,35.07,90.43,122.47,174.07,248.19,272.37,56.30,11.75,90.53,321.79,382.25,200.22,163.62,210.19,45.34,104.64,126.99,314.63,242.46,189.46,226.26,194.71,141.04,39.59,36.24,197.07,178.80,256.29,266.70,104.25,147.78,231.42,218.23
14967.93,243.76,239.99,110.15,66.02,94.81,143.84,122.83,89.53,130.03,170.95,148.41,40.42,69.70,171.31,158.23,173.33,32.58,30.60,225.15,426.59,268.10,157.64,23.93,193.50,63.56,219.95,263.85,32.47,63.37,84.29,249.49,181.39,142.00,361.43,367.76,114.19,266.35,175.81,190.77,187.25,170.09,287.84,223.57,254.25,198.22,105.30,10.86,121.03,26.58,166.48,200.11,255.24,212.59,153.96,422.25,193.92,157.71,67.64,61.57,127.41,213.15,174.97
15106.79,145.81,132.64,133.55,259.63,303.98,284.92,137.85,89.34,74.82,186.44,178.59,62.17,58.17,58.94,152.22,199.20,199.63,143.42,229.08,369.96,463.92,338.47,71.73,124.71,332.42,395.68,368.65,389.80,167.98,85.47,145.02,246.19,185.27,128.01,44.30,270.70,276.23,204.88,211.35,238.13,365.34,38.80,193.98,197.69,251.78,477.57,268.63,40.69,83.30,116.70,58.37,167.32,233.11,166.69,102.97,205.69,125.55,150.21,98.59,230.39,170.70,110.85
15202.33,167.35,86.39,154.56,183.95,124.66,99.40,218.95,209.41,191.29,136.53,134.53,91.71,204.86,104.28,145.44,165.94,159.33,169.26,312.69,56.10,156.20,112.89,248.18,228.22,196.31,107.84,43.19,215.35,45.01,248.72,67.49,163.65,180.70,248.22,191.93,204.47,166.01,144.91,134.51,250.46,225.53,148.54,311.88,357.56,167.90,268.05,276.40,150.09,214.52,250.54,317.61,280.26,78.59,213.97,137.76,231.95,180.01,84.21,9.84,129.95,310.21,224.27
14878.80,95.96,134.03,181.33,138.23,323.18,180.39,101.35,169.89,229.69,132.86,119.27,103.52,235.73,398.95,185.58,273.06,356.56,183.56,324.84,283.44,85.90,302.29,358.81,319.27,128.44,121.90,163.76,137.95,180.41,177.05,271.53,371.30,234.03,201.57,115.05,12.25,65.42,230.18,108.78,61.53,105.55,47.24,160.08,181.61,192.51,222.50,285.25,289.85,240.88,281.83,324.52,205.36,164.09,318.04,45.42,135.61,27.88,189.95,136.71,93.47,66.16,53.77
14905.98,84.12,216.91,206.60,121.08,136.94,72.30,49.92,64.67,113.99,172.46,271.35,172.69,229.23,379.98,356.86,253.31,174.49,249.99,140.62,191.27,163.64,246.84,247.90,303.03,137.57,86.03,180.20,167.28,126.05,340.32,243.05,105.74,122.65,84.17,278.80,160.98,91.33,164.23,48.28,209.93,80.53,76.01,72.92,18.15,122.73,205.37,70.81,33.50,146.85,195.91,189.27,233.91,198.38,256.50,318.11,136.50,186.46,165.37,81.45,122.16,100.83,206.90
15122.47,291.45,178.67,102.99,33.40,203.09,222.07,145.42,327.01,282.79,52.35,207.13,218.31,145.04,286.13,397.12,332.26,130.76,149.07,22.76,134.17,408.81,499.44,262.01,102.23,174.78,112.30,76.90,290.35,313.91,233.16,246.18,149.05,80.30,117.82,162.31,95.37,36.74,130.93,40.91,97.52,57.64,67.61,137.99,110.80,263.69,287.13,223.09,169.69,77.47,113.17,284.18,326.73,162.97,151.13,254.58,277.56,197.79,56.30,246.27,371.26,354.37,63.12
15446.48,244.30,101.07,82.93,116.26,107.70,199.74,236.46,233.62,26.02,205.06,192.72,305.32,124.30,306.10,453.54,332.94,99.11,136.58,256.47,212.37,182.46,72.91,40.45,28.25,156.91,108.38,122.31,101.94,218.08,173.41,127.97,124.09,232.16,230.50,213.83,220.53,354.34,330.52,164.44,89.86,145.63,203.90,152.30,125.51,200.50,105.08,174.79,190.84,78.22,168.38,173.26,103.84,278.28,107.02,152.79,97.31,125.07,302.19,246.43,290.59,355.41,145.45
15123.11,154.93,333.45,255.17,239.96,340.49,171.85,160.54,54.78,114.04,217.94,265.81,233.47,279.88,112.06,294.35,318.90,314.05,238.28,189.67,230.81,112.66,164.81,86.91,64.12,102.52,73.24,60.75,266.51,342.27,194.44,267.73,191.54,48.74,82.49,212.38,204.89,57.67,225.79,305.19,261.42,232.55,220.97,149.88,137.38,137.41,129.78,43.49,203.00,151.90,290.78,263.38,88.88,339.49,245.99,82.78,264.42,145.89,181.78,60.47,184.72,154.71,61.82
15498.11,351.72,151.14,128.60,184.62,297.61,427.22,81.23,151.97,334.49,253.22,197.41,115.59,20.49,147.07,96.38,274.17,422.63,329.65,154.54,166.66,125.35,54.96,37.95,15.69,153.48,128.51,275.32,296.85,244.22,298.91,104.09,16.68,168.22,201.89,321.11,422.71,271.75,124.11,86.80,181.62,215.02,240.38,243.15,80.15,204.10,159.61,120.86,258.17,304.08,88.19,186.78,232.63,188.34,122.57,156.50,103.11,279.51,147.38,109.38,99.25,115.48,53.89
15001.56,277.33,232.86,204.11,166.84,63.67,113.53,133.23,40.03,34.80,76.04,210.73,119.83,109.52,206.55,227.98,284.02,300.79,70.74,123.03,105.72,184.98,329.70,187.84,221.32,302.88,103.89,265.66,384.57,119.01,174.34,86.17,63.32,215.03,284.50,345.36,270.82,128.17,159.74,233.87,306.88,211.63,209.39,153.31,57.25,77.33,91.11,187.56,42.41,456.46,552.52,216.52,92.93,133.21,301.20,243.78,289.22,413.27,158.93,236.48,294.10,244.53,130.93
15163.35,202.89,85.71,33.38,83.77,30.86,114.23,147.32,121.65,90.07,130.51,71.77,40.93,228.56,471.91,370.17,408.74,224.43,201.71,68.38,138.60,265.04,78.13,155.47,107.25,173.71,312.77,118.82,373.30,207.14,115.14,91.78,93.26,172.34,379.03,312.44,89.52,76.77,169.32,104.80,169.89,88.35,194.36,167.86,113.60,104.42,100.10,132.30,183.97,291.54,75.44,121.78,186.57,328.83,256.14,167.87,250.07,198.53,141.64,153.32,229.11,198.06,356.02
15234.23,110.54,176.54,153.94,145.06,51.61,210.67,152.49,159.20,69.17,204.59,252.44,169.56,79.39,174.08,191.95,282.38,227.10,153.83,175.17,288.40,300.91,178.94,360.98,212.06,132.77,163.49,77.78,64.25,277.35,367.32,352.94,189.93,114.67,153.00,248.35,229.56,238.87,266.44,166.79,163.41,143.25,164.91,199.37,80.87,122.03,93.82,197.04,463.94,213.48,81.53,97.52,134.60,338.75,259.20,93.88,137.03,169.04,77.50,140.05,186.07,329.43,182.75
