=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.08.26 17:08:24 =~=~=~=~=~=~=~=~=~=~=~=
47.9493,1.5452,2.4020,2.9753,2.9762,2.1492,2.2820,4.4239,3.0952,2.3914,2.1808,1.1899,2.2884,2.5027,2.6746,1.3836,3.3043,2.5595,1.4783,2.7308,6.2781,3.6248,1.4832,1.5787,1.9224,4.5901,3.2479,1.2237,3.8491,3.1429,0.3985,2.6118,2.4075,0.6711,1.4857,0.3774,0.7564,1.8567,1.7560,4.4250,3.6603,2.6934,2.3809,1.1660,3.3192,4.2888,1.9415,1.5507,1.8538,0.2783,2.5414,1.9942,3.0394,5.2534,3.0700,2.5155,0.9710,1.8851,2.0782,3.3204,4.0192,3.1481,3.2371
50.4558,1.3622,1.5447,3.4763,5.1735,3.3213,1.9028,1.7319,0.6363,0.4767,0.7994,2.3794,2.8005,3.3839,2.9424,1.3069,2.8091,4.1418,3.2365,4.8216,5.4434,2.5841,1.9001,2.1364,0.7641,2.1850,0.4545,0.5531,1.6227,4.8548,6.5995,2.6072,2.2991,0.2450,1.2753,1.2524,2.3292,2.1062,0.9393,1.4302,3.1898,3.6062,1.6275,0.7646,2.3398,1.1724,2.5587,3.3731,3.5656,0.9759,2.0707,0.9049,2.5920,1.0232,1.9648,1.1571,0.5762,0.8149,1.0187,0.8138,1.6713,0.7624,0.3160
50.6289,0.6365,0.0682,1.9583,2.4840,3.2820,3.7245,3.6187,2.5063,2.6842,3.8715,4.7222,1.7359,1.2582,1.4964,1.2950,0.7343,0.9464,1.5845,1.5441,0.7079,2.8316,3.9040,2.6278,1.3192,0.7219,1.6271,0.9228,0.9811,2.3154,0.7356,2.5776,0.9527,2.2825,2.0300,1.9605,2.4932,0.6813,0.8780,2.1902,3.8649,3.3173,2.3840,2.0687,3.5690,3.6920,2.8753,2.4415,3.3327,0.8408,1.2396,1.8022,1.4228,0.3713,2.8525,1.1244,4.0985,4.2095,3.4967,2.5737,2.1475,3.3128,2.5717
45.2028,0.8432,0.4575,1.6413,3.0217,2.9868,3.0444,2.5197,2.5793,0.7693,2.4016,2.5010,1.3413,3.1170,3.6259,3.7585,2.0087,0.2647,1.1263,2.6479,1.0542,1.2439,2.1601,3.3503,1.9945,1.5498,4.0184,2.7827,0.3595,1.3628,2.1141,5.2973,3.6757,1.6448,1.2988,1.2904,3.0662,3.4850,3.9667,1.9763,1.5571,2.3126,3.6725,3.1927,2.6478,2.9874,1.3987,2.8395,2.1857,0.8477,1.4806,2.2980,2.5303,3.7679,3.4169,1.8994,3.2724,0.6763,0.4782,1.7565,1.4201,1.2595,1.3650
55.7258,5.9270,2.4007,0.8823,2.6719,1.8146,1.6947,1.5691,1.8390,1.6418,0.1572,0.5500,1.6122,1.9440,3.7536,2.5909,3.2127,1.7586,1.2488,2.1088,1.2993,2.0061,2.6823,0.9281,0.1225,2.3047,3.1118,1.6288,2.1575,1.4125,0.4124,0.8933,1.2271,0.9665,0.9902,1.1670,1.5749,2.3578,2.6508,3.2746,7.5955,3.6873,3.3978,2.1006,0.9204,2.4901,4.2209,3.1015,2.0573,2.1100,1.2160,0.3368,2.4360,2.3440,2.7835,1.8263,1.5816,0.5138,2.1096,1.9078,2.8006,3.0303,5.0969
52.8298,4.9233,3.6099,2.3716,1.2776,2.2951,1.8745,1.8598,2.7635,0.8063,2.9936,3.4334,3.6047,2.2437,2.2750,1.3995,3.8750,4.7087,2.3908,2.5619,2.1062,2.7629,1.7999,1.0372,0.8102,1.6764,2.6179,1.1212,0.9398,1.8219,3.0177,3.4274,0.9660,1.8167,1.1278,0.9632,2.4034,1.5216,3.5813,1.9303,1.1539,0.6390,2.3588,4.8199,3.9445,1.3508,2.8548,3.3402,3.5576,1.9869,0.2724,0.4397,1.3786,3.7484,5.9959,5.0528,3.6629,3.0072,3.5815,2.6823,0.5127,1.2953,2.6628
50.1675,4.4520,4.4946,4.4136,4.2696,2.6486,1.4940,2.1596,0.9987,2.4166,3.2870,0.8532,2.6604,1.2629,0.8086,2.7303,3.0968,0.8642,1.8558,1.2963,1.4985,3.1190,2.0229,2.0891,4.5053,4.5620,2.5031,1.5744,1.5546,0.3967,1.4803,1.4341,1.5956,0.8156,3.9343,3.7356,2.4003,4.0951,3.7834,1.3050,1.4440,0.3083,1.2386,2.2247,4.1744,3.8934,1.7598,2.7844,5.0226,2.5409,2.0529,0.3594,3.3138,1.1919,2.5565,2.8813,5.1535,3.5243,2.0335,1.7773,1.4957,3.0234,1.8915
51.0357,1.7216,1.3759,1.7616,1.2725,1.6257,1.9615,0.2844,0.9463,2.9221,2.6961,4.2736,1.5520,2.5466,1.7024,1.2197,2.5694,2.2483,3.0530,3.4815,3.0415,2.6843,2.0068,1.5199,1.5436,1.2481,1.9771,1.6656,2.1255,2.1960,1.5073,2.4827,2.8235,2.7161,2.2255,2.6670,2.3378,2.4154,5.7112,5.0546,1.3588,1.7301,2.4493,2.0494,3.1162,4.6316,4.6588,6.2906,3.9654,0.4280,1.6318,1.1797,1.0455,4.4780,3.6229,4.0195,1.5265,1.7231,2.1184,1.0561,2.9640,1.1727,1.9303
47.0649,0.3665,2.7071,1.4584,2.8894,1.9134,1.7249,2.9420,1.4624,3.5335,5.8763,2.5709,2.3845,2.4609,0.7100,1.8245,2.4199,3.0348,3.1244,2.3189,2.0133,1.3806,1.5346,1.9342,3.8678,4.1699,2.0158,2.3345,2.0942,0.7685,1.7162,1.1726,4.2038,2.8192,3.6888,1.8026,2.2479,1.6454,1.5666,3.2796,2.9190,4.0688,3.4127,4.5220,2.7648,3.7698,4.7324,3.3767,2.4459,1.8837,1.2275,3.9764,3.5001,4.6008,3.8568,2.5087,3.0905,1.8240,2.0056,3.5362,2.0541,1.2669,3.8621
48.6417,1.7867,2.9702,2.5286,3.4474,3.7273,0.3489,2.5139,2.2785,0.9354,1.4564,1.8752,2.3211,1.3882,3.1018,1.8718,0.9445,0.3708,0.5857,1.6648,3.2388,1.2164,3.1242,1.8722,2.9532,2.5103,3.0640,1.9890,0.5159,2.4671,4.9536,3.9648,0.9703,2.8889,4.5110,4.7019,0.9311,1.7656,0.2804,1.4353,1.5580,2.2071,3.9296,4.6928,3.3941,3.4999,3.5403,1.0926,1.3778,4.4135,4.0897,2.3717,2.7675,2.2952,2.7063,1.3628,2.5193,2.6180,2.7286,1.7065,1.4988,1.0489,2.3791
