=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.07.26 16:40:54 =~=~=~=~=~=~=~=~=~=~=~=
29706.4,13074.9,336.8,2259.9,1275.3,968.2,1241.4,475.5,1933.0,3327.9,4451.6,5827.8,2300.2,500.7,547.3,549.8,1025.9,702.0,427.9,618.4,575.2,614.0,877.0,362.3,632.5,909.1,958.8,1012.3,1149.4,231.1,2965.4,2718.9,292.8,549.9,999.6,286.7,480.2,870.0,1094.4,273.5,569.7,751.4,1270.4,157.1,1638.5,771.9,694.5,1037.6,1551.2,942.1,635.4,546.0,1004.6,1249.3,508.0,534.3,1090.8,358.7,427.3,553.0,861.9,1553.8,1092.6,785.2
29114.5,12853.1,235.3,1077.6,1686.7,1191.8,1018.9,3771.8,3915.5,1877.2,5076.2,3689.1,633.7,277.6,463.7,459.6,660.9,1352.9,1532.3,429.7,83.4,543.1,452.4,366.2,264.0,657.9,224.8,2236.5,4654.3,2177.9,1189.5,1181.5,128.7,1097.2,1453.8,362.3,1239.1,1145.9,601.2,1198.7,776.8,819.9,312.6,1235.0,543.2,56.4,332.9,1092.4,1169.2,937.0,356.0,622.6,315.4,724.0,1122.8,689.1,1373.7,671.3,763.7,942.8,177.4,545.8,756.1,358.4
30050.5,12572.0,1763.0,1220.3,1292.6,1996.6,675.5,1564.4,3528.1,3639.2,5106.4,2947.5,871.9,785.8,760.2,466.4,240.7,467.9,1661.9,1177.4,380.4,636.8,231.7,1143.1,925.5,797.9,1136.1,942.3,4051.4,2654.9,914.9,216.6,502.5,916.5,1030.5,1082.3,333.7,1051.8,1639.9,717.8,2210.1,1677.4,776.6,1694.8,1036.9,951.4,1049.6,924.4,188.7,396.8,334.9,1008.9,343.6,535.5,428.4,763.8,206.1,999.5,374.7,465.9,544.5,282.6,260.6,463.7
30897.8,13361.1,2082.8,1659.0,792.4,728.9,532.0,847.3,2534.9,2959.3,4379.6,6102.3,2280.9,213.3,567.2,1194.8,909.4,542.0,764.9,1249.8,1340.6,478.2,368.6,273.0,770.3,740.3,418.5,918.9,86.3,809.3,2740.1,1731.3,1376.2,1203.2,253.0,1219.1,719.7,338.1,772.2,36.0,1186.1,1003.2,808.4,910.8,558.1,787.8,192.4,266.1,243.4,605.6,924.4,1787.0,1583.4,1053.9,955.6,885.7,414.5,1121.5,653.0,221.8,766.8,477.7,745.9,867.7
30775.7,12572.9,1097.6,1370.4,1232.8,1783.7,701.0,2048.0,3383.4,1975.4,2482.9,4257.4,1041.5,767.2,903.2,867.0,145.5,522.7,1218.5,1361.8,1483.9,1479.2,1126.8,1077.2,942.2,452.2,329.7,1011.1,1007.1,2638.6,3368.5,1373.3,1527.1,1107.1,1405.1,1409.2,506.5,1480.6,1197.4,537.9,1235.0,996.8,1029.0,2208.4,1337.8,268.4,784.7,1142.8,227.4,375.8,1339.1,1792.9,1114.4,1389.5,797.8,831.2,1082.4,1037.8,1600.0,1536.4,742.4,617.5,321.8,490.7
26588.8,11984.7,325.5,1566.6,1124.2,1140.7,952.5,1368.5,3951.6,2948.2,3100.0,4375.7,1694.5,784.8,828.0,270.1,491.0,480.3,92.5,944.4,935.0,1010.5,543.9,738.1,583.1,530.2,314.6,1111.1,396.2,2262.9,5073.5,3043.8,1364.8,1053.2,875.4,2157.6,1928.3,233.7,275.5,784.0,538.1,539.5,1271.8,1320.8,1325.9,1487.9,1606.3,2102.7,906.0,225.1,215.6,24.5,876.4,818.2,821.3,913.3,357.9,880.1,202.2,680.2,715.2,881.9,1186.3,351.2
27994.6,12710.9,1594.4,1472.6,719.0,1441.9,1900.8,1807.8,3362.2,2085.9,3198.5,3959.5,1790.2,644.0,881.0,409.1,540.8,928.8,2003.4,2175.0,1733.0,933.3,332.1,507.0,434.6,434.8,499.9,727.9,1279.0,2700.4,1747.2,1045.2,716.6,1377.2,1370.8,777.1,66.5,606.1,584.4,1658.8,854.6,1104.8,778.4,338.9,115.0,648.9,1284.0,2198.6,2017.8,2175.3,1939.7,283.0,384.9,627.9,358.9,415.2,675.1,656.5,474.7,866.8,826.3,923.7,1485.1,1092.7
27160.0,13135.6,3857.7,1662.3,532.7,600.4,840.2,766.0,2891.0,2114.4,3530.8,3068.6,637.1,710.5,1312.9,1505.9,646.2,540.3,787.9,822.9,1651.5,1984.7,954.7,263.6,685.0,775.7,583.7,1377.2,2252.0,3088.3,1376.8,665.2,975.8,955.1,1591.3,1157.6,380.4,781.0,1662.4,1903.9,1497.0,1179.1,124.8,909.1,534.5,1848.1,2130.6,432.6,793.8,1477.6,2167.7,1372.7,636.8,315.6,807.9,1202.2,124.4,505.2,1149.6,1995.2,1814.0,1255.7,199.1,549.4
27579.7,12183.2,1185.1,781.0,1277.6,940.4,1073.4,311.0,2920.2,2920.4,4338.4,5544.8,1809.0,791.9,707.1,763.3,634.0,383.8,1125.8,1957.7,641.8,825.0,285.4,424.9,666.7,308.1,528.8,850.3,1394.0,2615.3,5220.5,2451.4,513.9,503.5,523.5,647.5,445.1,461.0,705.9,934.8,1142.2,2183.9,624.8,801.3,334.2,345.6,816.0,440.3,76.9,856.4,529.8,500.8,646.9,1021.3,772.8,601.8,753.0,1140.0,622.7,780.2,495.1,312.2,551.8,134.5
28947.6,12612.1,548.7,1981.8,1773.0,882.0,1239.7,1530.2,3407.4,2136.3,4762.7,3927.5,586.6,1166.9,469.8,1439.9,551.3,385.8,1086.0,876.5,937.1,800.9,1044.9,338.5,1082.5,735.2,1293.5,983.9,1032.8,3105.2,1285.8,167.8,513.7,215.0,333.7,551.8,243.2,920.2,1098.1,851.7,1593.9,2313.0,1768.8,1845.5,1451.7,738.8,594.6,676.4,539.5,1190.1,1497.7,750.9,726.4,323.6,283.6,501.5,732.0,1087.0,1012.8,1171.1,1369.0,596.8,255.2,289.1
30577.3,13348.8,959.5,498.2,1646.5,1794.9,1206.3,1934.7,3906.4,2120.9,4005.9,3992.0,411.4,1390.1,1034.0,594.6,1135.4,1544.5,1431.3,2034.9,2081.3,916.1,363.1,212.5,1051.9,639.9,782.5,1219.3,1647.6,3340.5,3329.8,2370.1,1758.0,755.0,134.2,948.7,38.3,656.8,946.5,1613.0,1772.2,1133.9,1642.1,1384.3,732.7,454.7,1232.1,1063.2,770.8,1160.2,797.1,649.8,1550.1,589.2,464.4,384.4,482.4,1131.4,1088.4,1401.1,1479.3,1522.3,828.7,176.0
27832.9,11245.0,585.5,914.2,1148.5,2285.8,1835.7,2049.7,4262.9,2912.0,3030.6,4968.7,1661.6,893.6,820.3,373.8,871.2,1229.5,1116.2,370.6,586.0,932.3,1052.7,1359.8,1723.1,1941.3,1515.6,1244.6,572.7,2102.9,3993.0,1156.5,1443.8,973.7,1378.0,582.2,699.7,666.2,839.0,1171.6,1599.9,1132.2,1161.1,558.4,409.3,643.8,628.0,465.4,985.5,1414.5,471.3,302.2,606.4,349.1,67.0,784.2,587.8,589.2,820.6,318.9,1157.5,412.2,187.1,433.9
28698.1,11916.7,770.7,1187.0,1218.0,1338.8,1449.0,1488.7,3197.6,1821.1,4567.7,5591.4,1311.7,145.6,423.0,365.7,602.9,617.4,389.9,733.7,196.3,837.3,1177.3,502.6,623.7,596.3,1126.9,1791.6,961.4,3362.9,3911.3,797.8,930.3,588.8,803.8,866.3,1115.5,802.4,1519.7,1194.5,930.7,860.0,1514.1,1288.2,1075.3,2013.7,1496.4,795.1,1438.4,940.3,642.3,853.2,1199.5,586.0,292.0,516.4,126.6,531.7,481.7,374.3,607.5,321.5,304.6,251.6
26380.4,11412.7,1451.3,1436.1,1083.5,548.4,2025.9,1377.1,4721.4,3149.3,3413.7,3370.8,1034.0,1135.5,1040.7,666.6,759.5,1659.6,1618.4,599.4,438.0,881.1,463.6,1213.1,405.5,1697.7,1049.8,926.5,2530.0,4374.6,2510.1,533.8,1784.1,1525.9,361.7,490.4,1043.9,1544.4,495.9,1111.0,930.9,1758.1,1263.2,702.7,1664.7,649.9,308.4,1226.3,1690.5,788.5,821.0,523.3,155.9,105.5,755.8,745.4,555.2,202.1,455.5,756.2,556.0,911.8,1270.4,523.2
29987.8,13058.0,919.6,2024.4,1705.5,1469.1,2023.8,2086.0,3648.3,1640.9,3326.0,3961.7,1059.6,927.7,1137.6,826.3,344.6,1223.2,749.8,1260.2,1353.1,477.5,850.4,840.0,570.9,376.7,660.8,1384.0,1103.9,2256.0,3721.6,1930.7,148.1,1660.1,1144.7,2057.0,2161.4,824.9,1520.7,1494.0,915.8,769.2,1461.6,1905.2,1109.8,1338.4,1459.7,803.5,1548.9,1808.5,625.1,1572.0,1930.1,157.9,1216.4,540.5,366.2,1211.6,1148.3,855.2,967.5,487.0,795.4,1485.9
26373.6,10810.5,1545.3,218.1,1576.5,1212.3,1628.8,2215.4,2996.2,3816.8,956.8,2983.7,3585.6,1011.7,1426.3,490.3,746.5,939.9,1504.9,1967.1,2078.3,1787.0,824.4,760.0,1105.6,752.2,871.1,1008.9,773.6,733.6,1495.0,1998.2,3270.8,2144.5,1279.2,638.5,490.9,442.7,558.9,285.9,465.5,682.2,857.3,1342.7,1174.1,1270.0,1910.5,1325.4,244.9,660.3,1151.7,1595.8,1650.5,829.5,142.7,344.6,376.4,1343.5,585.8,617.9,221.2,385.4,255.7,262.2
29272.9,12367.9,327.9,307.3,379.9,644.9,594.7,1096.9,3388.4,3440.6,1680.6,4548.9,1845.4,490.0,1294.0,1185.8,1064.4,982.5,398.9,413.6,703.8,1573.8,1809.7,1825.5,485.9,701.8,576.2,1338.8,1208.4,1188.7,3893.5,4466.6,1167.4,868.2,1418.0,1411.4,1652.2,231.7,2029.2,2343.4,1309.4,364.2,928.3,1314.5,921.0,720.3,406.4,627.6,781.5,1687.3,1581.8,384.0,510.9,934.3,1023.7,1103.9,738.5,928.3,994.6,652.3,462.9,829.3,633.9,469.8
29031.1,12130.4,837.1,455.9,448.6,1593.0,1626.2,1075.2,3268.3,4978.8,2413.6,3496.9,2957.6,1448.4,2032.0,1105.3,849.8,1465.5,661.9,841.5,1461.5,989.9,820.7,931.8,1360.1,942.9,1271.4,1455.6,1156.0,1418.2,783.9,3324.1,4711.3,1762.8,408.6,460.8,653.5,665.7,515.7,1314.3,1852.2,386.1,1646.7,1006.4,926.7,1320.0,773.7,416.0,557.5,852.3,179.9,827.9,1668.7,1025.7,347.3,762.3,1050.8,883.2,305.9,935.3,858.7,286.9,1189.3,1110.2
28143.1,12055.0,588.5,495.5,242.9,820.0,219.8,505.8,1801.2,3313.8,2489.7,4865.7,3963.5,1873.7,906.9,709.8,1343.7,1310.5,398.6,687.7,1352.1,1376.4,1302.9,866.2,1487.2,1869.8,986.6,2682.9,739.0,2143.7,2630.1,3449.9,2398.8,257.5,476.3,924.6,490.8,1188.3,1058.5,533.9,1837.2,679.6,873.8,582.3,855.0,465.0,674.1,616.1,715.1,517.2,629.2,1192.0,616.6,486.0,1357.3,739.4,175.3,357.7,328.9,561.7,333.9,586.4,193.9,624.5
29595.8,12741.1,1325.1,650.2,1273.3,1248.5,1320.0,1574.0,3346.1,3327.1,3620.1,6296.9,2804.2,317.1,1285.2,491.7,434.2,925.0,390.6,1460.1,1597.6,716.5,349.9,33.9,324.1,191.9,346.5,577.1,515.2,1780.6,3364.5,2456.6,816.3,556.9,954.0,1374.1,728.1,1232.4,854.2,883.9,1144.7,734.0,996.4,878.4,192.8,680.6,1016.5,405.2,1119.3,1586.0,1126.8,218.6,472.7,461.0,630.5,484.8,73.5,501.5,160.0,904.3,1087.1,241.4,928.1,923.7
28087.6,12570.1,1193.9,1397.8,534.5,1416.5,1227.5,922.6,3787.6,2533.5,3067.3,5195.9,1704.1,604.7,559.0,215.2,327.3,178.5,946.2,1468.5,511.8,66.8,1433.4,611.5,634.3,1058.7,611.1,1235.8,490.4,1963.2,3471.3,1197.3,1213.9,1210.0,873.3,874.8,442.8,370.8,956.0,1211.7,1452.4,2048.8,1648.2,1561.7,1331.3,753.3,594.3,1083.3,1649.7,1866.7,2033.1,1031.4,442.6,691.7,600.9,442.8,709.2,738.9,300.3,762.7,846.5,786.8,793.7,658.3
26818.1,10076.7,1498.8,380.7,1118.3,702.7,698.4,585.9,2119.8,2522.2,1619.7,6217.5,3458.0,1179.2,1267.5,799.7,291.1,801.4,1361.3,818.1,363.2,169.4,597.8,330.4,906.2,827.3,1003.1,732.8,1029.1,1850.1,3040.5,3824.3,1247.8,1153.0,1690.8,1437.4,1562.1,1419.4,634.8,910.1,486.6,1075.1,1162.9,564.6,289.5,339.6,1266.8,642.4,934.9,1031.3,1001.9,1330.3,824.1,318.7,480.7,400.1,611.5,714.3,721.0,104.4,247.3,355.4,679.3,373.2
28270.2,12630.2,1836.6,990.1,1316.4,995.0,1013.0,847.0,3237.0,3535.1,1805.9,4654.7,2659.9,1055.7,1382.6,1516.6,304.7,480.1,1098.4,1462.8,1383.1,708.6,470.0,548.9,1154.9,838.5,604.7,1094.4,1749.0,943.9,2645.0,4531.9,2188.2,1014.8,478.7,486.8,1309.6,1495.3,605.3,999.9,1739.9,1137.4,674.1,679.2,1661.7,1259.5,213.5,905.5,1207.8,588.3,1039.5,667.3,369.3,830.4,1019.1,931.5,1022.3,585.3,247.7,913.4,587.4,382.8,476.9,729.1
31870.4,13586.1,1208.1,1429.2,1604.2,451.1,996.6,1100.2,3648.0,3497.4,3278.6,4075.0,1142.8,211.4,656.4,505.4,1038.8,993.0,918.6,1505.9,1233.4,671.1,746.4,921.2,451.2,1544.4,458.1,1232.8,1383.5,1023.1,4377.6,2693.9,634.7,808.2,559.2,226.3,1718.5,1836.9,1225.4,836.6,1388.3,1094.2,1528.5,750.0,1501.9,791.4,1022.5,780.7,539.5,1007.8,1243.5,877.0,368.1,756.3,1621.2,686.5,605.4,724.4,1107.3,1573.2,1123.1,599.9,376.2,114.7
29591.5,13901.1,2354.8,1422.0,954.4,847.7,980.0,686.3,2396.6,3847.2,2403.8,4235.9,2540.8,1016.0,866.7,929.9,404.6,1205.7,880.1,550.5,1353.9,1080.3,891.8,223.5,362.0,570.3,337.0,648.2,586.7,1265.4,3522.3,3672.1,1325.8,804.1,377.6,484.8,446.2,863.5,1598.0,1276.2,2450.6,909.8,959.9,1026.4,734.8,837.3,672.5,1379.7,1346.9,387.1,1159.5,1705.9,1292.3,1357.5,768.9,460.8,745.2,748.3,669.4,724.0,565.7,646.7,532.6,759.8
28010.7,12099.7,397.3,977.1,273.5,887.0,1260.5,631.8,3728.4,3370.1,2874.6,6105.1,3137.8,819.4,610.7,46.0,382.4,354.5,923.3,879.7,1589.5,586.4,417.9,117.0,384.9,298.7,590.1,747.8,750.1,736.0,2598.1,2942.2,739.2,1516.5,1445.4,1480.5,2021.7,1837.8,1624.1,1178.0,1511.5,568.4,371.9,657.6,402.8,599.2,643.9,266.2,469.2,1313.5,1392.8,756.2,506.6,251.5,386.0,279.3,772.9,246.1,375.7,483.7,654.0,270.5,355.4,411.3
27607.6,12078.5,1452.3,699.2,366.2,863.3,870.7,817.6,3868.0,3802.9,1911.5,3849.9,1864.7,1403.1,940.3,1168.8,390.7,694.7,47.6,687.6,581.9,1208.0,893.0,834.4,1403.6,870.4,1662.6,1191.9,802.6,1970.5,3712.2,1297.8,1229.0,2114.8,2119.7,1841.5,1826.9,764.4,589.6,864.6,778.9,1565.8,1530.5,1158.4,1122.4,891.8,476.1,366.0,1445.5,1741.1,966.5,1417.3,1344.6,910.4,523.4,256.6,1195.7,1275.6,1294.1,991.7,1002.7,546.5,473.3,728.7
28232.7,12498.8,1729.4,1613.2,1839.5,1641.3,1686.4,1187.2,3151.1,3976.4,2154.3,4811.3,1774.2,873.8,652.5,837.1,633.4,810.0,652.9,465.0,137.8,1267.5,1714.0,1161.3,1290.2,742.7,1283.4,625.3,780.7,1094.3,3385.4,1967.4,401.9,475.7,1443.3,1135.8,1273.0,1741.5,576.9,1595.8,886.3,1398.4,1819.6,827.5,666.8,99.6,1051.3,1471.7,991.9,930.1,1499.6,1622.6,1427.8,517.4,299.8,555.1,1182.1,1344.9,638.3,738.4,646.0,111.9,244.2,774.4
26155.7,11300.3,1419.3,166.4,1812.0,2149.0,1050.4,1460.7,3540.4,2804.5,3505.2,4308.6,1183.7,1401.2,794.2,242.6,499.6,496.5,1218.0,1848.3,1540.3,857.6,930.7,1125.2,164.6,644.4,789.3,442.4,354.2,2144.3,3176.8,584.5,398.5,572.7,469.9,355.3,1245.8,1581.9,1661.6,2145.4,610.3,1849.3,1626.1,511.8,177.5,847.4,581.5,334.2,266.0,916.5,810.6,527.8,375.1,972.2,1282.7,928.5,1508.9,1578.6,752.0,587.6,884.5,450.0,101.1,567.9
